11981,ITIS 014,Diseno de Base de Datos,OO1,V,1100-1259,TORRIJOS - MUNOZ MARIA TERESA,1CCO2/207
11986,ITIS 259,Diseno de la Interaccion,OO1,L,1700-1759,AGUILAR - RICO ADOLFO,1CCO4/103
11986,ITIS 259,Diseno de la Interaccion,OO1,M,1700-1859,AGUILAR - RICO ADOLFO,1CCO4/103
11986,ITIS 259,Diseno de la Interaccion,OO1,V,1700-1859,AGUILAR - RICO ADOLFO,1CCO4/103
12388,ITIS 259,Diseno de la Interaccion,OO2,L,1300-1359,ARCHUNDIA - SIERRA ETELVINA,1CCO4/307
12388,ITIS 259,Diseno de la Interaccion,OO2,M,1300-1459,ARCHUNDIA - SIERRA ETELVINA,1CCO1/001
12388,ITIS 259,Diseno de la Interaccion,OO2,V,1300-1459,ARCHUNDIA - SIERRA ETELVINA,1CCO4/307
10007,FGUS 001,Formacion Humana y Social,101,A,0700-0859,DAWE - GONZALEZ ARTURO ALEJANDRO,1CCO1/001
10007,FGUS 001,Formacion Humana y Social,101,J,0700-0859,DAWE - GONZALEZ ARTURO ALEJANDRO,1CCO1/001
12270,FGUS 001,Formacion Humana y Social,110,A,1700-1859,DAWE - GONZALEZ ARTURO ALEJANDRO,1CCO4/102
12270,FGUS 001,Formacion Humana y Social,110,J,1700-1859,DAWE - GONZALEZ ARTURO ALEJANDRO,1CCO4/102
12158,FGUS 001,Formacion Humana y Social,105,M,1100-1259,MENDOZA - ROJAS ANGEL OMAR,1CCO4/102
12158,FGUS 001,Formacion Humana y Social,105,V,1100-1259,MENDOZA - ROJAS ANGEL OMAR,1CCO4/102
12308,FGUS 001,Formacion Humana y Social,111,A,1700-1859,MENDOZA - ROJAS ANGEL OMAR,1CCO4/103
12308,FGUS 001,Formacion Humana y Social,111,J,1700-1859,MENDOZA - ROJAS ANGEL OMAR,1CCO4/103
12310,FGUS 001,Formacion Humana y Social,113,M,1700-1859,PARRA - VICTORINO JOSE BERNARDO,1CCO4/102
12310,FGUS 001,Formacion Humana y Social,113,V,1700-1859,PARRA - VICTORINO JOSE BERNARDO,1CCO4/102
12107,FGUS 001,Formacion Humana y Social,106,M,1300-1459,ROSALES - LOPEZ KARINA,1CCO1/004
12107,FGUS 001,Formacion Humana y Social,106,V,1300-1459,ROSALES - LOPEZ KARINA,1CCO1/004
12121,FGUS 001,Formacion Humana y Social,109,A,1300-1459,ROSALES - LOPEZ KARINA,1CCO1/001
12121,FGUS 001,Formacion Humana y Social,109,J,1300-1459,ROSALES - LOPEZ KARINA,1CCO1/001
12827,FGUS 001,Formacion Humana y Social,104,A,0900-1059,SANCHEZ - ROMAN GUILLERMINA,1CCO4/204
12827,FGUS 001,Formacion Humana y Social,104,J,0900-1059,SANCHEZ - ROMAN GUILLERMINA,1CCO4/204
12304,FGUS 001,Formacion Humana y Social,107,A,1300-1459,SILVA - SANCHEZ PATRICIA,1CCO1/004
12304,FGUS 001,Formacion Humana y Social,107,J,1300-1459,SILVA - SANCHEZ PATRICIA,1CCO1/004
12244,FGUS 001,Formacion Humana y Social,114,M,1100-1259,SILVA - SANCHEZ PATRICIA,1CCO1/005
12244,FGUS 001,Formacion Humana y Social,114,V,1100-1259,SILVA - SANCHEZ PATRICIA,1CCO1/005
12313,FGUS 001,Formacion Humana y Social,116,A,1100-1259,SILVA - SANCHEZ PATRICIA,1CCO1V/
12313,FGUS 001,Formacion Humana y Social,116,J,1100-1259,SILVA - SANCHEZ PATRICIA,1CCO1V/
12220,FGUS 001,Formacion Humana y Social,112,M,1300-1459,VALDES - AMARO DANIEL ALEJANDRO,1CCO1/005
12220,FGUS 001,Formacion Humana y Social,112,V,1300-1459,VALDES - AMARO DANIEL ALEJANDRO,1CCO1/005
12091,FGUS 001,Formacion Humana y Social,102,M,0900-1059,VAZQUEZ - RAMIREZ JESUS,1CCO1/001
12091,FGUS 001,Formacion Humana y Social,102,V,0900-1059,VAZQUEZ - RAMIREZ JESUS,1CCO1/001
12145,FGUS 001,Formacion Humana y Social,103,A,0900-1059,VAZQUEZ - RAMIREZ JESUS,1CCO1/001
12145,FGUS 001,Formacion Humana y Social,103,J,0900-1059,VAZQUEZ - RAMIREZ JESUS,1CCO1/001
11991,ITIS 253,Fund.de la Programacion Logica,OO1,A,1100-1259,ZACARIAS - FLORES FERNANDO,1CCO4/307
11991,ITIS 253,Fund.de la Programacion Logica,OO1,J,1100-1259,ZACARIAS - FLORES FERNANDO,1CCO4/307
12384,ITIS 253,Fund.de la Programacion Logica,OO2,M,1100-1259,ZEPEDA - CORTES CLAUDIA,1CCO1V/
12384,ITIS 253,Fund.de la Programacion Logica,OO2,V,1100-1259,ZEPEDA - CORTES CLAUDIA,1CCO1/001
11994,ITIS 011,Herramientas Web,OO1,L,1700-1759,ELVIRA - ENRIQUEZ ROBERTO,1CCO4/403
11994,ITIS 011,Herramientas Web,OO1,M,1700-1859,ELVIRA - ENRIQUEZ ROBERTO,1CCO4/403
11994,ITIS 011,Herramientas Web,OO1,V,1700-1859,ELVIRA - ENRIQUEZ ROBERTO,1CCO4/204
12837,ITIS 011,Herramientas Web,OO4,L,1600-1659,MENDEZ - SANCHEZ LUIS YAEL,1CCO3/101
12837,ITIS 011,Herramientas Web,OO4,A,1500-1659,MENDEZ - SANCHEZ LUIS YAEL,1CCO3/101
12837,ITIS 011,Herramientas Web,OO4,J,1500-1659,MENDEZ - SANCHEZ LUIS YAEL,1CCO4/204
12616,ITIS 011,Herramientas Web,OO3,L,1700-1759,RODRIGUEZ - BERNAL FERNANDO,1CCO5/203
12616,ITIS 011,Herramientas Web,OO3,M,1700-1859,RODRIGUEZ - BERNAL FERNANDO,1CCO3/104
12616,ITIS 011,Herramientas Web,OO3,V,1700-1859,RODRIGUEZ - BERNAL FERNANDO,1CCO5/203
12063,ITIS 603,Ingenieria de Conocimiento,OO1,L,1800-1859,ROMAN - FLORES ALBERTO,1CCO4/301
